depth,PAR_ADJUSTED
0.0,595.6321
5.0,263.4181
10.0,145.2346
15.0,79.7192
20.0,40.4326
25.0,25.4154
30.0,14.1139
35.0,8.4967
40.0,4.5822
45.0,2.759
50.0,1.5926
55.0,0.98
60.0,0.6474
65.0,0.3337
70.0,0.2174
75.0,0.137
80.0,0.0897
85.0,0.0605
90.0,0.039
95.0,0.029
100.0,0.0202
105.0,0.0152
110.0,0.0106
115.0,0.0096
120.0,0.0061
125.0,0.0053
130.0,0.0043
135.0,0.0035
140.0,0.0034
145.0,0.0027
150.0,0.0022
155.0,0.0022
160.0,0.0019
165.0,0.0016
170.0,0.0014
175.0,0.0012
180.0,0.0011
185.0,0.001
190.0,0.0011
195.0,0.0011
200.0,0.0013
205.0,0.0012
210.0,0.0014
215.0,0.001
220.0,0.0011
225.0,0.0012
230.0,0.0011
235.0,0.0009
240.0,0.0012
245.0,0.0011
250.0,0.0011
