depth,PAR_ADJUSTED
0.0,191.1115
5.0,92.615
10.0,46.1262
15.0,29.7976
20.0,15.9327
25.0,10.4371
30.0,6.1999
35.0,4.0068
40.0,2.5484
45.0,1.5839
50.0,1.0688
55.0,0.7177
60.0,0.4918
65.0,0.3045
70.0,0.2391
75.0,0.1573
80.0,0.1086
85.0,0.0746
90.0,0.0486
95.0,0.0385
100.0,0.028
105.0,0.0185
110.0,0.0126
115.0,0.0098
120.0,0.0065
125.0,0.0062
130.0,0.0045
135.0,0.0036
140.0,0.0027
145.0,0.0023
150.0,0.002
155.0,0.0016
160.0,0.0016
165.0,0.0017
170.0,0.0014
175.0,0.0011
180.0,0.001
185.0,0.001
190.0,0.0011
195.0,0.0011
200.0,0.0014
205.0,0.0014
210.0,0.0014
215.0,0.0011
220.0,0.0013
225.0,0.0012
230.0,0.0013
235.0,0.0014
240.0,0.0012
245.0,0.0015
250.0,0.0014
