depth,PAR_ADJUSTED
0.0,367.8262
5.0,187.5323
10.0,100.1856
15.0,58.6286
20.0,31.3299
25.0,21.0696
30.0,11.8687
35.0,7.8537
40.0,4.6133
45.0,3.0088
50.0,1.8369
55.0,1.2418
60.0,0.8393
65.0,0.4533
70.0,0.2951
75.0,0.1867
80.0,0.129
85.0,0.0797
90.0,0.0531
95.0,0.0414
100.0,0.0263
105.0,0.0205
110.0,0.0128
115.0,0.0102
120.0,0.0068
125.0,0.0061
130.0,0.0044
135.0,0.0033
140.0,0.0033
145.0,0.0023
150.0,0.002
155.0,0.0019
160.0,0.0018
165.0,0.0015
170.0,0.0013
175.0,0.0009
180.0,0.0009
185.0,0.0007
190.0,0.0009
195.0,0.0009
200.0,0.001
205.0,0.0009
210.0,0.001
215.0,0.0008
220.0,0.0009
225.0,0.0009
230.0,0.0011
235.0,0.0008
240.0,0.0008
245.0,0.0008
250.0,0.0007
