depth,PAR_ADJUSTED
0.0,210.7151
5.0,106.3504
10.0,59.4385
15.0,43.0348
20.0,25.8348
25.0,18.4322
30.0,11.8996
35.0,8.1108
40.0,6.1205
45.0,4.4899
50.0,3.5976
55.0,2.5029
60.0,2.1512
65.0,1.6075
70.0,1.3548
75.0,0.9232
80.0,0.8006
85.0,0.5654
90.0,0.4262
95.0,0.3649
100.0,0.2801
105.0,0.2367
110.0,0.202
115.0,0.1742
120.0,0.111
125.0,0.1091
130.0,0.0928
135.0,0.0802
140.0,0.0607
145.0,0.0541
150.0,0.0532
155.0,0.0411
160.0,0.0368
165.0,0.0388
170.0,0.0285
175.0,0.0245
180.0,0.0211
185.0,0.0185
190.0,0.0185
195.0,0.0185
200.0,0.0195
205.0,0.0174
210.0,0.0153
215.0,0.0129
220.0,0.0141
225.0,0.0122
230.0,0.0124
235.0,0.0115
240.0,0.0111
245.0,0.0126
250.0,0.0104
