depth,PAR_ADJUSTED
0.0,410.6362
5.0,208.7928
10.0,115.4816
15.0,67.4133
20.0,42.0218
25.0,28.0718
30.0,16.8867
35.0,10.8925
40.0,6.4019
45.0,4.8581
50.0,2.8775
55.0,2.0229
60.0,1.4072
65.0,0.8743
70.0,0.6446
75.0,0.4368
80.0,0.3394
85.0,0.2477
90.0,0.1823
95.0,0.1499
100.0,0.0989
105.0,0.0855
110.0,0.0661
115.0,0.0526
120.0,0.0384
125.0,0.0367
130.0,0.0278
135.0,0.0247
140.0,0.0254
145.0,0.0191
150.0,0.0158
155.0,0.016
160.0,0.0174
165.0,0.0133
170.0,0.0127
175.0,0.0119
180.0,0.0094
185.0,0.0116
190.0,0.0119
195.0,0.0127
200.0,0.0182
205.0,0.0144
210.0,0.0185
215.0,0.0137
220.0,0.0152
225.0,0.0154
230.0,0.0161
235.0,0.013
240.0,0.0124
245.0,0.0121
250.0,0.0087
