depth,PAR_ADJUSTED
0.0,490.741
5.0,256.1755
10.0,152.9967
15.0,95.9614
20.0,65.4619
25.0,43.6928
30.0,28.549
35.0,18.6208
40.0,12.4739
45.0,7.9105
50.0,5.9579
55.0,4.1678
60.0,3.0839
65.0,2.4512
70.0,1.9169
75.0,1.545
80.0,1.2473
85.0,0.9519
90.0,0.7293
95.0,0.6008
100.0,0.5196
105.0,0.424
110.0,0.3555
115.0,0.2952
120.0,0.2386
125.0,0.2154
130.0,0.1772
135.0,0.139
140.0,0.1199
145.0,0.0911
150.0,0.0906
155.0,0.0641
160.0,0.058
165.0,0.0539
170.0,0.0448
175.0,0.0371
180.0,0.0319
185.0,0.0305
190.0,0.0264
195.0,0.0248
200.0,0.0201
205.0,0.0198
210.0,0.0167
215.0,0.0158
220.0,0.016
225.0,0.0145
230.0,0.013
235.0,0.0125
240.0,0.0129
245.0,0.0114
250.0,0.0115
