depth,PAR_ADJUSTED
0.0,118.2549
5.0,64.3028
10.0,37.8661
15.0,23.3526
20.0,13.3447
25.0,9.3928
30.0,6.1862
35.0,4.2469
40.0,2.4697
45.0,1.6928
50.0,1.0918
55.0,0.7456
60.0,0.5545
65.0,0.3408
70.0,0.2786
75.0,0.1947
80.0,0.1258
85.0,0.0968
90.0,0.068
95.0,0.0556
100.0,0.0406
105.0,0.0292
110.0,0.0207
115.0,0.0171
120.0,0.0133
125.0,0.0123
130.0,0.0095
135.0,0.0084
140.0,0.0069
145.0,0.0057
150.0,0.0052
155.0,0.0041
160.0,0.0047
165.0,0.0036
170.0,0.0038
175.0,0.0036
180.0,0.003
185.0,0.0037
190.0,0.0037
195.0,0.0035
200.0,0.0038
205.0,0.0043
210.0,0.0038
215.0,0.0032
220.0,0.0037
225.0,0.0037
230.0,0.0035
235.0,0.0039
240.0,0.0034
245.0,0.0032
250.0,0.0028
