depth,PAR_ADJUSTED
0.0,278.1105
5.0,114.826
10.0,45.9581
15.0,22.018
20.0,9.7395
25.0,5.2672
30.0,2.5656
35.0,1.252
40.0,0.5933
45.0,0.3098
50.0,0.1765
55.0,0.1017
60.0,0.0607
65.0,0.0342
70.0,0.0247
75.0,0.0164
80.0,0.0115
85.0,0.0087
90.0,0.006
95.0,0.0053
100.0,0.0041
105.0,0.0033
110.0,0.0024
115.0,0.002
120.0,0.0015
125.0,0.0015
130.0,0.0014
135.0,0.0014
140.0,0.0013
145.0,0.001
150.0,0.001
155.0,0.001
160.0,0.001
165.0,0.0008
170.0,0.0008
175.0,0.0006
180.0,0.0006
185.0,0.0007
190.0,0.0007
195.0,0.0008
200.0,0.0008
205.0,0.0008
210.0,0.0008
215.0,0.0007
220.0,0.0008
225.0,0.0008
230.0,0.0009
235.0,0.001
240.0,0.0009
245.0,0.0011
250.0,0.001
