depth,PAR_ADJUSTED
0.0,154.2328
5.0,70.6161
10.0,30.7479
15.0,17.3228
20.0,8.7791
25.0,5.2027
30.0,2.9
35.0,1.637
40.0,0.9171
45.0,0.4924
50.0,0.2937
55.0,0.1964
60.0,0.143
65.0,0.0889
70.0,0.0735
75.0,0.0538
80.0,0.0392
85.0,0.0272
90.0,0.0214
95.0,0.0172
100.0,0.0173
105.0,0.0125
110.0,0.009
115.0,0.0061
120.0,0.0046
125.0,0.0047
130.0,0.0042
135.0,0.0031
140.0,0.0026
145.0,0.0021
150.0,0.0022
155.0,0.0016
160.0,0.002
165.0,0.0016
170.0,0.0013
175.0,0.0012
180.0,0.0012
185.0,0.0012
190.0,0.0012
195.0,0.0013
200.0,0.0017
205.0,0.0013
210.0,0.0019
215.0,0.0014
220.0,0.0017
225.0,0.0015
230.0,0.0015
235.0,0.0018
240.0,0.0019
245.0,0.0017
250.0,0.0018
