depth,PAR_ADJUSTED
0.0,564.9854
5.0,304.6779
10.0,191.919
15.0,128.7864
20.0,90.2144
25.0,63.9891
30.0,45.7049
35.0,31.4814
40.0,22.595
45.0,15.638
50.0,12.1536
55.0,8.9807
60.0,6.5002
65.0,5.4956
70.0,4.4705
75.0,3.5488
80.0,2.8373
85.0,2.3434
90.0,1.7498
95.0,1.4525
100.0,1.2629
105.0,1.105
110.0,0.9188
115.0,0.7624
120.0,0.6311
125.0,0.5649
130.0,0.4817
135.0,0.3661
140.0,0.3287
145.0,0.2578
150.0,0.2396
155.0,0.1722
160.0,0.1567
165.0,0.1545
170.0,0.125
175.0,0.0968
180.0,0.086
185.0,0.0802
190.0,0.0655
195.0,0.062
200.0,0.0471
205.0,0.0429
210.0,0.0383
215.0,0.0346
220.0,0.0338
225.0,0.031
230.0,0.0246
235.0,0.024
240.0,0.0237
245.0,0.0207
250.0,0.0212
