depth,PAR_ADJUSTED
0.0,139.747
5.0,69.2891
10.0,33.4382
15.0,24.4195
20.0,12.3974
25.0,8.6003
30.0,5.4878
35.0,3.5091
40.0,2.1953
45.0,1.3552
50.0,0.9362
55.0,0.7119
60.0,0.4705
65.0,0.3092
70.0,0.2632
75.0,0.1828
80.0,0.1335
85.0,0.0847
90.0,0.0584
95.0,0.0498
100.0,0.0377
105.0,0.0283
110.0,0.0199
115.0,0.0166
120.0,0.0099
125.0,0.0088
130.0,0.0072
135.0,0.0051
140.0,0.0035
145.0,0.0028
150.0,0.0028
155.0,0.002
160.0,0.0018
165.0,0.0018
170.0,0.0014
175.0,0.0011
180.0,0.0009
185.0,0.0009
190.0,0.0009
195.0,0.001
200.0,0.0014
205.0,0.0013
210.0,0.0013
215.0,0.001
220.0,0.0012
225.0,0.0013
230.0,0.0012
235.0,0.0014
240.0,0.0013
245.0,0.0015
250.0,0.0013
