depth,PAR_ADJUSTED
0.0,390.3084
5.0,189.7898
10.0,105.9264
15.0,63.6507
20.0,38.9642
25.0,24.1331
30.0,14.52
35.0,9.9252
40.0,6.4244
45.0,4.0755
50.0,2.9546
55.0,1.9372
60.0,1.4832
65.0,1.0217
70.0,0.8037
75.0,0.5429
80.0,0.4603
85.0,0.3268
90.0,0.2474
95.0,0.1864
100.0,0.1414
105.0,0.1063
110.0,0.0854
115.0,0.069
120.0,0.0481
125.0,0.041
130.0,0.0328
135.0,0.0257
140.0,0.0227
145.0,0.0171
150.0,0.016
155.0,0.0124
160.0,0.011
165.0,0.0095
170.0,0.0095
175.0,0.0079
180.0,0.0077
185.0,0.0073
190.0,0.0066
195.0,0.0064
200.0,0.0067
205.0,0.0058
210.0,0.0062
215.0,0.0052
220.0,0.005
225.0,0.0054
230.0,0.0051
235.0,0.0047
240.0,0.0053
245.0,0.0054
250.0,0.0055
