depth,PAR_ADJUSTED
0.0,552.0262
5.0,283.8713
10.0,169.7921
15.0,114.6086
20.0,70.9078
25.0,51.9651
30.0,35.3417
35.0,23.8028
40.0,16.2192
45.0,12.2267
50.0,8.4867
55.0,5.6459
60.0,4.187
65.0,2.6977
70.0,2.0196
75.0,1.2948
80.0,0.9831
85.0,0.7012
90.0,0.4945
95.0,0.393
100.0,0.2587
105.0,0.2232
110.0,0.1671
115.0,0.1471
120.0,0.0943
125.0,0.0933
130.0,0.0729
135.0,0.0592
140.0,0.0562
145.0,0.0431
150.0,0.0355
155.0,0.0341
160.0,0.0252
165.0,0.0237
170.0,0.0167
175.0,0.014
180.0,0.0123
185.0,0.0097
190.0,0.0101
195.0,0.0087
200.0,0.0071
205.0,0.0061
210.0,0.0055
215.0,0.0043
220.0,0.0044
225.0,0.0042
230.0,0.0037
235.0,0.0031
240.0,0.0031
245.0,0.003
250.0,0.0022
