depth,PAR_ADJUSTED
0.0,291.0675
5.0,122.7493
10.0,61.3273
15.0,34.3373
20.0,18.0834
25.0,10.4319
30.0,5.869
35.0,3.4752
40.0,1.9925
45.0,1.1439
50.0,0.6755
55.0,0.4733
60.0,0.2951
65.0,0.1812
70.0,0.135
75.0,0.0943
80.0,0.0689
85.0,0.0457
90.0,0.0311
95.0,0.0259
100.0,0.019
105.0,0.0138
110.0,0.0095
115.0,0.0089
120.0,0.0056
125.0,0.005
130.0,0.004
135.0,0.0033
140.0,0.0029
145.0,0.0023
150.0,0.0021
155.0,0.0018
160.0,0.0016
165.0,0.0015
170.0,0.0015
175.0,0.0012
180.0,0.0012
185.0,0.0011
190.0,0.0012
195.0,0.0012
200.0,0.0015
205.0,0.0014
210.0,0.0016
215.0,0.0014
220.0,0.0014
225.0,0.0016
230.0,0.0015
235.0,0.0015
240.0,0.0017
245.0,0.0019
250.0,0.0018
