depth,PAR_ADJUSTED
0.0,843.4471
5.0,444.6604
10.0,278.6235
15.0,183.1164
20.0,131.4818
25.0,88.91
30.0,62.005
35.0,42.369
40.0,32.0368
45.0,23.0419
50.0,17.135
55.0,11.3609
60.0,8.7203
65.0,6.2398
70.0,4.7793
75.0,3.3851
80.0,2.6752
85.0,2.082
90.0,1.4202
95.0,1.1167
100.0,0.8447
105.0,0.6321
110.0,0.5305
115.0,0.4347
120.0,0.3361
125.0,0.2766
130.0,0.2246
135.0,0.1671
140.0,0.147
145.0,0.1156
150.0,0.099
155.0,0.078
160.0,0.0687
165.0,0.0601
170.0,0.049
175.0,0.0362
180.0,0.0328
185.0,0.0274
190.0,0.0239
195.0,0.0209
200.0,0.0167
205.0,0.0144
210.0,0.0132
215.0,0.0104
220.0,0.0101
225.0,0.0093
230.0,0.0077
235.0,0.0074
240.0,0.0068
245.0,0.0061
250.0,0.0053
