depth,PAR_ADJUSTED
0.0,384.9308
5.0,184.6327
10.0,95.2403
15.0,53.4082
20.0,27.5279
25.0,17.4028
30.0,9.3727
35.0,5.9334
40.0,3.2346
45.0,1.988
50.0,1.1939
55.0,0.78
60.0,0.511
65.0,0.2851
70.0,0.1761
75.0,0.1156
80.0,0.0771
85.0,0.0476
90.0,0.0315
95.0,0.0248
100.0,0.017
105.0,0.0128
110.0,0.0084
115.0,0.0067
120.0,0.0045
125.0,0.004
130.0,0.003
135.0,0.0022
140.0,0.0021
145.0,0.0016
150.0,0.0014
155.0,0.0013
160.0,0.0012
165.0,0.0009
170.0,0.0008
175.0,0.0006
180.0,0.0006
185.0,0.0006
190.0,0.0006
195.0,0.0006
200.0,0.0008
205.0,0.0007
210.0,0.0008
215.0,0.0006
220.0,0.0006
225.0,0.0007
230.0,0.0008
235.0,0.0006
240.0,0.0007
245.0,0.0007
250.0,0.0007
