depth,PAR_ADJUSTED
0.0,268.6936
5.0,138.4343
10.0,79.6863
15.0,51.6841
20.0,31.7518
25.0,21.7789
30.0,14.6548
35.0,10.1468
40.0,7.1946
45.0,4.7668
50.0,3.4193
55.0,2.4826
60.0,1.7389
65.0,1.1621
70.0,0.9066
75.0,0.6183
80.0,0.5085
85.0,0.3278
90.0,0.2492
95.0,0.1859
100.0,0.1419
105.0,0.102
110.0,0.0783
115.0,0.0657
120.0,0.0432
125.0,0.0337
130.0,0.0298
135.0,0.0226
140.0,0.0183
145.0,0.0126
150.0,0.0134
155.0,0.0097
160.0,0.0087
165.0,0.008
170.0,0.0078
175.0,0.0062
180.0,0.0057
185.0,0.0049
190.0,0.0047
195.0,0.0048
200.0,0.0055
205.0,0.0046
210.0,0.0046
215.0,0.0038
220.0,0.0038
225.0,0.0042
230.0,0.0041
235.0,0.0037
240.0,0.0037
245.0,0.0038
250.0,0.0039
