depth,PAR_ADJUSTED
0.0,115.5261
5.0,71.7727
10.0,47.7618
15.0,32.2926
20.0,19.4312
25.0,16.9424
30.0,9.4128
35.0,9.0184
40.0,6.5844
45.0,4.4214
50.0,3.0662
55.0,2.2073
60.0,1.6959
65.0,1.1199
70.0,0.9743
75.0,0.6247
80.0,0.4153
85.0,0.2903
90.0,0.1951
95.0,0.185
100.0,0.1303
105.0,0.1017
110.0,0.0737
115.0,0.0533
120.0,0.0432
125.0,0.0435
130.0,0.0297
135.0,0.0273
140.0,0.0193
145.0,0.0182
150.0,0.0159
155.0,0.0121
160.0,0.0137
165.0,0.0119
170.0,0.0106
175.0,0.0087
180.0,0.0072
185.0,0.0086
190.0,0.0088
195.0,0.0074
200.0,0.0087
205.0,0.0079
210.0,0.0072
215.0,0.0055
220.0,0.0062
225.0,0.0049
230.0,0.004
235.0,0.0038
240.0,0.0032
245.0,0.0028
250.0,0.0019
