depth,PAR_ADJUSTED
0.0,164.0938
5.0,92.6176
10.0,55.0241
15.0,39.8116
20.0,23.2892
25.0,19.8341
30.0,13.3465
35.0,10.0598
40.0,6.8693
45.0,5.7268
50.0,4.0461
55.0,2.8652
60.0,2.2886
65.0,1.5451
70.0,1.1913
75.0,0.746
80.0,0.5205
85.0,0.3289
90.0,0.2237
95.0,0.1777
100.0,0.1202
105.0,0.0921
110.0,0.0528
115.0,0.0426
120.0,0.0275
125.0,0.0238
130.0,0.0156
135.0,0.0115
140.0,0.0092
145.0,0.0066
150.0,0.0055
155.0,0.0046
160.0,0.004
165.0,0.0036
170.0,0.0026
175.0,0.002
180.0,0.0018
185.0,0.0015
190.0,0.0017
195.0,0.0019
200.0,0.0022
205.0,0.002
210.0,0.0017
215.0,0.0015
220.0,0.002
225.0,0.0021
230.0,0.002
235.0,0.0016
240.0,0.0015
245.0,0.002
250.0,0.0012
