depth,PAR_ADJUSTED
0.0,197.8051
5.0,110.7395
10.0,74.9611
15.0,49.1978
20.0,33.4003
25.0,21.8705
30.0,15.1439
35.0,10.7814
40.0,7.2083
45.0,5.1369
50.0,3.5923
55.0,2.407
60.0,1.5826
65.0,1.2264
70.0,0.8174
75.0,0.6773
80.0,0.4487
85.0,0.3269
90.0,0.2491
95.0,0.1931
100.0,0.1478
105.0,0.1114
110.0,0.0875
115.0,0.0762
120.0,0.0562
125.0,0.0477
130.0,0.0432
135.0,0.0362
140.0,0.0288
145.0,0.027
150.0,0.0239
155.0,0.0203
160.0,0.0178
165.0,0.0155
170.0,0.0138
175.0,0.0142
180.0,0.0121
185.0,0.0109
190.0,0.0097
195.0,0.0088
200.0,0.009
205.0,0.0065
210.0,0.0064
215.0,0.0058
220.0,0.0054
225.0,0.0055
230.0,0.0049
235.0,0.0046
240.0,0.005
245.0,0.0042
250.0,0.0036
