depth,PAR_ADJUSTED
0.0,213.0092
5.0,103.9145
10.0,54.827
15.0,30.8089
20.0,17.3381
25.0,10.28
30.0,5.9558
35.0,3.6093
40.0,2.0493
45.0,1.131
50.0,0.7126
55.0,0.4489
60.0,0.2874
65.0,0.2017
70.0,0.1368
75.0,0.1042
80.0,0.0706
85.0,0.0541
90.0,0.0402
95.0,0.0329
100.0,0.0258
105.0,0.02
110.0,0.0163
115.0,0.0143
120.0,0.0112
125.0,0.0095
130.0,0.0096
135.0,0.0089
140.0,0.0076
145.0,0.0063
150.0,0.0062
155.0,0.0051
160.0,0.005
165.0,0.0045
170.0,0.0045
175.0,0.0046
180.0,0.0037
185.0,0.0034
190.0,0.0035
195.0,0.0032
200.0,0.0029
205.0,0.0023
210.0,0.0022
215.0,0.0022
220.0,0.0022
225.0,0.0024
230.0,0.0022
235.0,0.0024
240.0,0.0028
245.0,0.0024
250.0,0.0022
