depth,PAR_ADJUSTED
0.0,264.8439
5.0,119.041
10.0,51.5352
15.0,28.2213
20.0,14.1468
25.0,8.2307
30.0,4.2076
35.0,2.491
40.0,1.2744
45.0,0.8203
50.0,0.5227
55.0,0.3585
60.0,0.2274
65.0,0.1488
70.0,0.1118
75.0,0.0873
80.0,0.063
85.0,0.0452
90.0,0.0307
95.0,0.0247
100.0,0.0173
105.0,0.0155
110.0,0.0116
115.0,0.0087
120.0,0.0066
125.0,0.0063
130.0,0.0048
135.0,0.0044
140.0,0.0042
145.0,0.0029
150.0,0.0028
155.0,0.0025
160.0,0.0028
165.0,0.0022
170.0,0.0022
175.0,0.0018
180.0,0.0019
185.0,0.0021
190.0,0.0022
195.0,0.0026
200.0,0.0036
205.0,0.0034
210.0,0.0042
215.0,0.0038
220.0,0.0044
225.0,0.0043
230.0,0.0048
235.0,0.0046
240.0,0.0043
245.0,0.0047
250.0,0.0041
