depth,PAR_ADJUSTED
0.0,228.2293
5.0,123.1486
10.0,75.2404
15.0,49.4792
20.0,31.6658
25.0,21.6203
30.0,13.7479
35.0,9.6344
40.0,6.3399
45.0,4.0904
50.0,2.6665
55.0,1.8752
60.0,1.2738
65.0,0.8724
70.0,0.6421
75.0,0.4558
80.0,0.334
85.0,0.2418
90.0,0.1656
95.0,0.1273
100.0,0.0987
105.0,0.074
110.0,0.0527
115.0,0.0431
120.0,0.0317
125.0,0.0238
130.0,0.0222
135.0,0.0183
140.0,0.0148
145.0,0.0125
150.0,0.0121
155.0,0.0102
160.0,0.0082
165.0,0.0069
170.0,0.0064
175.0,0.0063
180.0,0.0051
185.0,0.0043
190.0,0.0044
195.0,0.0038
200.0,0.0037
205.0,0.003
210.0,0.0027
215.0,0.0026
220.0,0.0022
225.0,0.0024
230.0,0.0023
235.0,0.0021
240.0,0.0024
245.0,0.0022
250.0,0.002
