depth,PAR_ADJUSTED
0.0,891.8466
5.0,432.1599
10.0,227.36
15.0,133.2357
20.0,81.3998
25.0,48.4544
30.0,28.5384
35.0,16.6871
40.0,10.7622
45.0,6.4566
50.0,4.0814
55.0,2.4338
60.0,1.6193
65.0,1.0394
70.0,0.6493
75.0,0.4272
80.0,0.2993
85.0,0.2053
90.0,0.1353
95.0,0.1035
100.0,0.0692
105.0,0.0488
110.0,0.0371
115.0,0.0322
120.0,0.0233
125.0,0.0197
130.0,0.0157
135.0,0.0124
140.0,0.0115
145.0,0.0092
150.0,0.0079
155.0,0.007
160.0,0.0062
165.0,0.0057
170.0,0.0051
175.0,0.0039
180.0,0.0037
185.0,0.0035
190.0,0.0035
195.0,0.0034
200.0,0.0033
205.0,0.0029
210.0,0.0031
215.0,0.0024
220.0,0.0025
225.0,0.0028
230.0,0.0025
235.0,0.0024
240.0,0.0026
245.0,0.0023
250.0,0.0025
