depth,PAR_ADJUSTED
0.0,330.8586
5.0,165.3998
10.0,90.3677
15.0,59.7902
20.0,33.0569
25.0,23.5549
30.0,14.7361
35.0,9.5597
40.0,6.1732
45.0,4.2003
50.0,2.8075
55.0,1.9409
60.0,1.3357
65.0,0.8499
70.0,0.6155
75.0,0.4023
80.0,0.2977
85.0,0.1973
90.0,0.1405
95.0,0.1084
100.0,0.0736
105.0,0.0618
110.0,0.0434
115.0,0.0401
120.0,0.0236
125.0,0.022
130.0,0.0192
135.0,0.0146
140.0,0.0124
145.0,0.0098
150.0,0.0091
155.0,0.0072
160.0,0.0062
165.0,0.0059
170.0,0.0044
175.0,0.0036
180.0,0.0033
185.0,0.0028
190.0,0.003
195.0,0.0026
200.0,0.0026
205.0,0.0024
210.0,0.0022
215.0,0.0018
220.0,0.002
225.0,0.0019
230.0,0.0019
235.0,0.0017
240.0,0.0017
245.0,0.0018
250.0,0.0015
