depth,PAR_ADJUSTED
0.0,914.4413
5.0,446.19
10.0,236.7088
15.0,138.106
20.0,84.5472
25.0,50.5593
30.0,29.7162
35.0,17.4561
40.0,11.2105
45.0,6.7309
50.0,4.2414
55.0,2.5112
60.0,1.6544
65.0,1.0522
70.0,0.6542
75.0,0.4246
80.0,0.2932
85.0,0.1981
90.0,0.1311
95.0,0.0996
100.0,0.0658
105.0,0.0458
110.0,0.0346
115.0,0.0299
120.0,0.0215
125.0,0.0181
130.0,0.0143
135.0,0.0113
140.0,0.0104
145.0,0.0083
150.0,0.0072
155.0,0.0063
160.0,0.0055
165.0,0.0052
170.0,0.0046
175.0,0.0035
180.0,0.0033
185.0,0.0031
190.0,0.0032
195.0,0.003
200.0,0.003
205.0,0.0027
210.0,0.0028
215.0,0.0022
220.0,0.0023
225.0,0.0025
230.0,0.0023
235.0,0.0022
240.0,0.0024
245.0,0.0022
250.0,0.0023
