depth,PAR_ADJUSTED
0.0,756.7273
5.0,309.8162
10.0,141.9885
15.0,73.8445
20.0,36.663
25.0,18.5184
30.0,9.1738
35.0,4.5644
40.0,2.2657
45.0,1.066
50.0,0.5894
55.0,0.3333
60.0,0.1815
65.0,0.1026
70.0,0.0602
75.0,0.0347
80.0,0.0244
85.0,0.0169
90.0,0.0107
95.0,0.0085
100.0,0.006
105.0,0.0044
110.0,0.0032
115.0,0.0032
120.0,0.0025
125.0,0.0021
130.0,0.002
135.0,0.0017
140.0,0.0019
145.0,0.0016
150.0,0.0014
155.0,0.0015
160.0,0.0014
165.0,0.0013
170.0,0.0012
175.0,0.001
180.0,0.001
185.0,0.001
190.0,0.0012
195.0,0.0011
200.0,0.0012
205.0,0.0012
210.0,0.0013
215.0,0.001
220.0,0.001
225.0,0.0013
230.0,0.0013
235.0,0.0012
240.0,0.0014
245.0,0.0014
250.0,0.0016
