depth,PAR_ADJUSTED
0.0,259.5628
5.0,147.3878
10.0,86.1778
15.0,65.7634
20.0,37.7023
25.0,29.7052
30.0,20.4356
35.0,14.103
40.0,9.3588
45.0,6.845
50.0,4.7198
55.0,3.735
60.0,2.4663
65.0,2.0116
70.0,1.5864
75.0,1.0661
80.0,0.9106
85.0,0.6708
90.0,0.4675
95.0,0.3704
100.0,0.321
105.0,0.2864
110.0,0.2108
115.0,0.2778
120.0,0.1617
125.0,0.1254
130.0,0.1652
135.0,0.1233
140.0,0.1018
145.0,0.1147
150.0,0.0941
155.0,0.0778
160.0,0.0741
165.0,0.0873
170.0,0.0644
175.0,0.0529
180.0,0.0518
185.0,0.0492
190.0,0.047
195.0,0.0522
200.0,0.045
205.0,0.0449
210.0,0.0324
215.0,0.0286
220.0,0.0384
225.0,0.0294
230.0,0.0274
235.0,0.0226
240.0,0.024
245.0,0.0216
250.0,0.021
