depth,PAR_ADJUSTED
0.0,308.446
5.0,161.2623
10.0,84.3832
15.0,51.4317
20.0,31.1699
25.0,21.7949
30.0,12.9217
35.0,9.4022
40.0,5.5097
45.0,4.3194
50.0,2.5299
55.0,1.9121
60.0,1.4433
65.0,0.9365
70.0,0.6441
75.0,0.4631
80.0,0.3264
85.0,0.209
90.0,0.1643
95.0,0.1305
100.0,0.0835
105.0,0.0685
110.0,0.0482
115.0,0.039
120.0,0.0252
125.0,0.0254
130.0,0.0187
135.0,0.0139
140.0,0.0156
145.0,0.0105
150.0,0.0086
155.0,0.0091
160.0,0.0092
165.0,0.0083
170.0,0.0073
175.0,0.0068
180.0,0.0057
185.0,0.0066
190.0,0.0077
195.0,0.0111
200.0,0.0165
205.0,0.0139
210.0,0.013
215.0,0.013
220.0,0.017
225.0,0.0159
230.0,0.0198
235.0,0.0142
240.0,0.0146
245.0,0.0148
250.0,0.0078
