depth,PAR_ADJUSTED
0.0,106.8266
5.0,60.9492
10.0,36.0231
15.0,23.6838
20.0,14.4809
25.0,10.4998
30.0,6.6133
35.0,4.8825
40.0,3.256
45.0,2.2611
50.0,1.6185
55.0,1.0885
60.0,0.7744
65.0,0.5271
70.0,0.4041
75.0,0.2909
80.0,0.21
85.0,0.1543
90.0,0.1019
95.0,0.083
100.0,0.0632
105.0,0.0465
110.0,0.0327
115.0,0.0251
120.0,0.0203
125.0,0.0156
130.0,0.0139
135.0,0.0122
140.0,0.009
145.0,0.0079
150.0,0.0077
155.0,0.0065
160.0,0.0057
165.0,0.0054
170.0,0.0051
175.0,0.0047
180.0,0.0034
185.0,0.0034
190.0,0.0034
195.0,0.0033
200.0,0.0031
205.0,0.0028
210.0,0.0025
215.0,0.0024
220.0,0.0022
225.0,0.0023
230.0,0.0021
235.0,0.0022
240.0,0.0022
245.0,0.0023
250.0,0.002
