depth,PAR_ADJUSTED
0.0,164.6545
5.0,86.1057
10.0,41.4031
15.0,24.7024
20.0,12.2031
25.0,8.5891
30.0,4.4787
35.0,3.588
40.0,1.9156
45.0,1.2496
50.0,0.7791
55.0,0.5258
60.0,0.3682
65.0,0.209
70.0,0.1645
75.0,0.1099
80.0,0.0798
85.0,0.0479
90.0,0.035
95.0,0.0271
100.0,0.0193
105.0,0.0152
110.0,0.0116
115.0,0.0078
120.0,0.0064
125.0,0.0061
130.0,0.0043
135.0,0.0042
140.0,0.0034
145.0,0.0027
150.0,0.0024
155.0,0.0018
160.0,0.0019
165.0,0.0018
170.0,0.0017
175.0,0.0015
180.0,0.0011
185.0,0.0014
190.0,0.0013
195.0,0.0015
200.0,0.0017
205.0,0.0016
210.0,0.0018
215.0,0.0013
220.0,0.0018
225.0,0.0016
230.0,0.0016
235.0,0.0019
240.0,0.0016
245.0,0.0015
250.0,0.0017
