depth,PAR_ADJUSTED
0.0,208.6825
5.0,99.0236
10.0,44.9088
15.0,25.2914
20.0,12.7355
25.0,7.3095
30.0,4.6825
35.0,2.3001
40.0,1.4118
45.0,0.8133
50.0,0.4589
55.0,0.3116
60.0,0.2641
65.0,0.1313
70.0,0.1241
75.0,0.096
80.0,0.0645
85.0,0.0491
90.0,0.0397
95.0,0.0293
100.0,0.0274
105.0,0.0217
110.0,0.018
115.0,0.0125
120.0,0.0098
125.0,0.0104
130.0,0.0096
135.0,0.008
140.0,0.0072
145.0,0.0056
150.0,0.0064
155.0,0.0051
160.0,0.0061
165.0,0.0047
170.0,0.0044
175.0,0.0036
180.0,0.0039
185.0,0.0039
190.0,0.0034
195.0,0.0032
200.0,0.0036
205.0,0.0028
210.0,0.0038
215.0,0.0033
220.0,0.0031
225.0,0.0029
230.0,0.0029
235.0,0.0038
240.0,0.0037
245.0,0.0033
250.0,0.0032
