depth,PAR_ADJUSTED
0.0,167.2478
5.0,80.8276
10.0,33.5677
15.0,16.9142
20.0,7.8436
25.0,4.7743
30.0,2.2514
35.0,1.4975
40.0,0.7267
45.0,0.4135
50.0,0.2458
55.0,0.1588
60.0,0.1038
65.0,0.059
70.0,0.043
75.0,0.0286
80.0,0.02
85.0,0.0121
90.0,0.0082
95.0,0.0066
100.0,0.0049
105.0,0.0036
110.0,0.0028
115.0,0.0021
120.0,0.0016
125.0,0.0015
130.0,0.0011
135.0,0.001
140.0,0.0008
145.0,0.0007
150.0,0.0006
155.0,0.0005
160.0,0.0005
165.0,0.0005
170.0,0.0005
175.0,0.0004
180.0,0.0004
185.0,0.0005
190.0,0.0004
195.0,0.0006
200.0,0.0006
205.0,0.0006
210.0,0.0008
215.0,0.0006
220.0,0.0008
225.0,0.0008
230.0,0.0008
235.0,0.0009
240.0,0.0009
245.0,0.0009
250.0,0.0009
