depth,PAR_ADJUSTED
0.0,201.3513
5.0,97.6581
10.0,52.6081
15.0,31.3801
20.0,18.3942
25.0,11.6935
30.0,7.3894
35.0,4.6318
40.0,3.0732
45.0,1.9622
50.0,1.3308
55.0,0.9018
60.0,0.6357
65.0,0.3957
70.0,0.3039
75.0,0.2114
80.0,0.1704
85.0,0.1135
90.0,0.0805
95.0,0.0622
100.0,0.0493
105.0,0.0351
110.0,0.0266
115.0,0.0221
120.0,0.014
125.0,0.0125
130.0,0.0101
135.0,0.0081
140.0,0.0064
145.0,0.0047
150.0,0.0047
155.0,0.0034
160.0,0.0033
165.0,0.0031
170.0,0.003
175.0,0.0024
180.0,0.0024
185.0,0.0022
190.0,0.0021
195.0,0.0023
200.0,0.0026
205.0,0.0024
210.0,0.0025
215.0,0.002
220.0,0.0023
225.0,0.0025
230.0,0.0024
235.0,0.0024
240.0,0.0023
245.0,0.0026
250.0,0.0026
