depth,PAR_ADJUSTED
0.0,128.9971
5.0,53.444
10.0,19.9062
15.0,8.8503
20.0,4.0706
25.0,2.1084
30.0,0.8877
35.0,0.5243
40.0,0.2436
45.0,0.1321
50.0,0.081
55.0,0.0466
60.0,0.0338
65.0,0.0219
70.0,0.0165
75.0,0.0128
80.0,0.0101
85.0,0.0082
90.0,0.006
95.0,0.0054
100.0,0.0048
105.0,0.004
110.0,0.0034
115.0,0.0028
120.0,0.0023
125.0,0.0022
130.0,0.0022
135.0,0.0021
140.0,0.0018
145.0,0.0017
150.0,0.0016
155.0,0.0013
160.0,0.0015
165.0,0.0014
170.0,0.0013
175.0,0.0013
180.0,0.0011
185.0,0.0015
190.0,0.0015
195.0,0.0016
200.0,0.0017
205.0,0.0019
210.0,0.002
215.0,0.0016
220.0,0.0022
225.0,0.0025
230.0,0.0021
235.0,0.0027
240.0,0.0026
245.0,0.0027
250.0,0.0027
