depth,PAR_ADJUSTED
0.0,142.3571
5.0,71.2737
10.0,32.4331
15.0,21.069
20.0,10.7984
25.0,7.2076
30.0,3.7387
35.0,2.6704
40.0,1.4471
45.0,0.835
50.0,0.5794
55.0,0.4077
60.0,0.2533
65.0,0.1811
70.0,0.127
75.0,0.0923
80.0,0.0631
85.0,0.0382
90.0,0.031
95.0,0.0231
100.0,0.02
105.0,0.0184
110.0,0.0115
115.0,0.0072
120.0,0.0054
125.0,0.0059
130.0,0.0051
135.0,0.0041
140.0,0.0037
145.0,0.0025
150.0,0.0024
155.0,0.0018
160.0,0.0023
165.0,0.0018
170.0,0.0018
175.0,0.0016
180.0,0.0011
185.0,0.0016
190.0,0.0011
195.0,0.0025
200.0,0.0022
205.0,0.0023
210.0,0.0025
215.0,0.0016
220.0,0.0025
225.0,0.0026
230.0,0.0027
235.0,0.0025
240.0,0.0021
245.0,0.0032
250.0,0.0012
