depth,PAR_ADJUSTED
0.0,286.262
5.0,160.1479
10.0,95.8363
15.0,64.4751
20.0,37.9754
25.0,32.6218
30.0,20.8926
35.0,16.8423
40.0,12.0817
45.0,10.3117
50.0,7.3241
55.0,4.8859
60.0,4.2666
65.0,2.5376
70.0,1.9917
75.0,1.1971
80.0,0.8458
85.0,0.5588
90.0,0.396
95.0,0.2738
100.0,0.182
105.0,0.144
110.0,0.0807
115.0,0.0665
120.0,0.042
125.0,0.0365
130.0,0.0256
135.0,0.0185
140.0,0.0159
145.0,0.0118
150.0,0.0097
155.0,0.0087
160.0,0.0069
165.0,0.0065
170.0,0.0049
175.0,0.0038
180.0,0.0034
185.0,0.0027
190.0,0.0032
195.0,0.0036
200.0,0.0037
205.0,0.0034
210.0,0.003
215.0,0.0025
220.0,0.0031
225.0,0.0032
230.0,0.0036
235.0,0.0021
240.0,0.0021
245.0,0.0025
250.0,0.0016
