depth,PAR_ADJUSTED
0.0,202.6225
5.0,110.4894
10.0,67.7538
15.0,48.1871
20.0,31.554
25.0,23.3555
30.0,17.0721
35.0,11.9297
40.0,9.6599
45.0,7.728
50.0,5.1537
55.0,4.1288
60.0,2.8672
65.0,1.8303
70.0,1.3504
75.0,1.0586
80.0,0.9041
85.0,0.54
90.0,0.3481
95.0,0.277
100.0,0.1944
105.0,0.1436
110.0,0.1056
115.0,0.0794
120.0,0.0518
125.0,0.0388
130.0,0.0318
135.0,0.0224
140.0,0.0177
145.0,0.0125
150.0,0.0125
155.0,0.0092
160.0,0.0077
165.0,0.0074
170.0,0.0064
175.0,0.0054
180.0,0.0046
185.0,0.0042
190.0,0.0038
195.0,0.0042
200.0,0.0052
205.0,0.0039
210.0,0.0044
215.0,0.0033
220.0,0.0036
225.0,0.0038
230.0,0.0036
235.0,0.0035
240.0,0.0038
245.0,0.0038
250.0,0.004
