depth,PAR_ADJUSTED
0.0,354.4543
5.0,190.1761
10.0,113.1818
15.0,76.6371
20.0,49.8116
25.0,35.3153
30.0,24.6389
35.0,17.3212
40.0,13.129
45.0,9.5235
50.0,6.6074
55.0,4.8338
60.0,3.3702
65.0,2.2825
70.0,1.6661
75.0,1.2279
80.0,1.0196
85.0,0.6439
90.0,0.4511
95.0,0.3459
100.0,0.2614
105.0,0.1874
110.0,0.1429
115.0,0.1138
120.0,0.0758
125.0,0.0574
130.0,0.0496
135.0,0.0361
140.0,0.0319
145.0,0.0218
150.0,0.0215
155.0,0.0166
160.0,0.0135
165.0,0.0126
170.0,0.0117
175.0,0.009
180.0,0.0082
185.0,0.0072
190.0,0.0066
195.0,0.0066
200.0,0.0063
205.0,0.0051
210.0,0.0055
215.0,0.0043
220.0,0.0042
225.0,0.0048
230.0,0.0043
235.0,0.0041
240.0,0.0044
245.0,0.0043
250.0,0.0045
