depth,PAR_ADJUSTED
0.0,272.2563
5.0,146.4635
10.0,89.4768
15.0,59.3321
20.0,40.7934
25.0,28.9544
30.0,20.2788
35.0,14.2753
40.0,10.899
45.0,7.7527
50.0,5.6875
55.0,4.0
60.0,3.0064
65.0,2.0694
70.0,1.6094
75.0,1.1456
80.0,0.9086
85.0,0.6496
90.0,0.5063
95.0,0.3711
100.0,0.3052
105.0,0.221
110.0,0.1811
115.0,0.1492
120.0,0.1089
125.0,0.0899
130.0,0.0752
135.0,0.0606
140.0,0.0469
145.0,0.037
150.0,0.0355
155.0,0.0268
160.0,0.0246
165.0,0.0206
170.0,0.0201
175.0,0.0161
180.0,0.0146
185.0,0.0133
190.0,0.0124
195.0,0.012
200.0,0.0113
205.0,0.0093
210.0,0.0092
215.0,0.0079
220.0,0.0067
225.0,0.0076
230.0,0.0074
235.0,0.0068
240.0,0.0064
245.0,0.0065
250.0,0.0073
