depth,PAR_ADJUSTED
0.0,189.4655
5.0,95.5416
10.0,53.3764
15.0,33.9259
20.0,21.119
25.0,14.224
30.0,8.8225
35.0,5.8499
40.0,4.0952
45.0,2.8226
50.0,2.0405
55.0,1.3581
60.0,1.0871
65.0,0.6589
70.0,0.5425
75.0,0.3683
80.0,0.3178
85.0,0.2088
90.0,0.1544
95.0,0.114
100.0,0.0884
105.0,0.0682
110.0,0.0527
115.0,0.0426
120.0,0.027
125.0,0.0234
130.0,0.0188
135.0,0.0158
140.0,0.0116
145.0,0.0088
150.0,0.0093
155.0,0.0067
160.0,0.0064
165.0,0.0055
170.0,0.0055
175.0,0.0045
180.0,0.0041
185.0,0.0038
190.0,0.0037
195.0,0.0041
200.0,0.005
205.0,0.0041
210.0,0.0042
215.0,0.0035
220.0,0.0036
225.0,0.0038
230.0,0.0038
235.0,0.0034
240.0,0.0035
245.0,0.0035
250.0,0.0039
