depth,PAR_ADJUSTED
0.0,383.284
5.0,198.2475
10.0,118.1956
15.0,82.7367
20.0,50.5527
25.0,39.264
30.0,28.1908
35.0,19.2794
40.0,13.1509
45.0,10.3687
50.0,7.2021
55.0,5.015
60.0,3.7334
65.0,2.4533
70.0,1.9323
75.0,1.2578
80.0,0.95
85.0,0.6768
90.0,0.4909
95.0,0.3871
100.0,0.2519
105.0,0.235
110.0,0.1652
115.0,0.1504
120.0,0.0917
125.0,0.0919
130.0,0.0721
135.0,0.0592
140.0,0.0552
145.0,0.0424
150.0,0.0348
155.0,0.0324
160.0,0.0246
165.0,0.0237
170.0,0.0163
175.0,0.0136
180.0,0.0124
185.0,0.0099
190.0,0.0104
195.0,0.0094
200.0,0.0077
205.0,0.0067
210.0,0.0058
215.0,0.0046
220.0,0.005
225.0,0.0047
230.0,0.0041
235.0,0.0034
240.0,0.0033
245.0,0.0034
250.0,0.0024
