depth,PAR_ADJUSTED
0.0,772.6273
5.0,390.329
10.0,231.8717
15.0,136.5987
20.0,89.0126
25.0,58.3666
30.0,36.5428
35.0,22.8562
40.0,15.2295
45.0,10.3721
50.0,6.555
55.0,4.1068
60.0,2.7681
65.0,1.957
70.0,1.4072
75.0,0.9993
80.0,0.6413
85.0,0.5135
90.0,0.3478
95.0,0.2628
100.0,0.1863
105.0,0.1415
110.0,0.1161
115.0,0.0916
120.0,0.0783
125.0,0.0609
130.0,0.053
135.0,0.0439
140.0,0.0418
145.0,0.0392
150.0,0.0382
155.0,0.0303
160.0,0.0304
165.0,0.0234
170.0,0.0219
175.0,0.022
180.0,0.0191
185.0,0.0184
190.0,0.0174
195.0,0.0165
200.0,0.0196
205.0,0.015
210.0,0.016
215.0,0.0131
220.0,0.014
225.0,0.0129
230.0,0.0126
235.0,0.0113
240.0,0.0126
245.0,0.0113
250.0,0.0117
