depth,PAR_ADJUSTED
0.0,518.3224
5.0,229.253
10.0,116.5723
15.0,63.3822
20.0,32.1556
25.0,18.8648
30.0,10.2765
35.0,6.0162
40.0,3.1995
45.0,1.8939
50.0,1.1132
55.0,0.6904
60.0,0.4312
65.0,0.235
70.0,0.1462
75.0,0.094
80.0,0.0652
85.0,0.0415
90.0,0.0273
95.0,0.0209
100.0,0.0145
105.0,0.0114
110.0,0.0078
115.0,0.0069
120.0,0.0044
125.0,0.004
130.0,0.0032
135.0,0.0026
140.0,0.0026
145.0,0.0019
150.0,0.0016
155.0,0.0016
160.0,0.0014
165.0,0.0011
170.0,0.001
175.0,0.0008
180.0,0.0008
185.0,0.0007
190.0,0.0008
195.0,0.0008
200.0,0.0008
205.0,0.0008
210.0,0.0009
215.0,0.0007
220.0,0.0007
225.0,0.0007
230.0,0.0008
235.0,0.0007
240.0,0.0008
245.0,0.0008
250.0,0.0007
