depth,PAR_ADJUSTED
0.0,276.2604
5.0,126.8836
10.0,51.2509
15.0,24.8909
20.0,10.9616
25.0,6.4953
30.0,3.4325
35.0,1.8072
40.0,0.9593
45.0,0.504
50.0,0.2918
55.0,0.1791
60.0,0.1204
65.0,0.0581
70.0,0.0456
75.0,0.0297
80.0,0.0195
85.0,0.0139
90.0,0.0097
95.0,0.0086
100.0,0.0068
105.0,0.0052
110.0,0.0039
115.0,0.0029
120.0,0.002
125.0,0.0023
130.0,0.002
135.0,0.0016
140.0,0.0016
145.0,0.0012
150.0,0.0012
155.0,0.0011
160.0,0.0011
165.0,0.0009
170.0,0.0009
175.0,0.0007
180.0,0.0007
185.0,0.0007
190.0,0.0008
195.0,0.0009
200.0,0.0008
205.0,0.0008
210.0,0.0008
215.0,0.0007
220.0,0.0008
225.0,0.0009
230.0,0.0009
235.0,0.001
240.0,0.0008
245.0,0.001
250.0,0.0008
