depth,PAR_ADJUSTED
0.0,538.4337
5.0,270.2414
10.0,158.9398
15.0,104.2591
20.0,65.1199
25.0,44.4947
30.0,28.7563
35.0,20.4101
40.0,14.2
45.0,9.8135
50.0,6.8105
55.0,4.7546
60.0,3.3737
65.0,2.247
70.0,1.6425
75.0,1.1329
80.0,0.9412
85.0,0.6476
90.0,0.4696
95.0,0.3655
100.0,0.2846
105.0,0.2178
110.0,0.1752
115.0,0.1497
120.0,0.1065
125.0,0.0882
130.0,0.0791
135.0,0.0633
140.0,0.0588
145.0,0.0438
150.0,0.0434
155.0,0.0359
160.0,0.0308
165.0,0.0276
170.0,0.0266
175.0,0.0196
180.0,0.0186
185.0,0.0162
190.0,0.0149
195.0,0.014
200.0,0.0123
205.0,0.0104
210.0,0.0102
215.0,0.0085
220.0,0.0081
225.0,0.0087
230.0,0.0078
235.0,0.0072
240.0,0.0082
245.0,0.008
250.0,0.0078
