depth,PAR_ADJUSTED
0.0,113.7782
5.0,64.7502
10.0,32.7681
15.0,21.9202
20.0,11.571
25.0,8.788
30.0,5.0843
35.0,4.1781
40.0,2.3525
45.0,1.7135
50.0,1.1559
55.0,0.7781
60.0,0.57
65.0,0.3713
70.0,0.3027
75.0,0.2064
80.0,0.1548
85.0,0.0976
90.0,0.0744
95.0,0.0634
100.0,0.0452
105.0,0.039
110.0,0.0284
115.0,0.0197
120.0,0.0169
125.0,0.0173
130.0,0.012
135.0,0.0123
140.0,0.0089
145.0,0.0069
150.0,0.0064
155.0,0.0049
160.0,0.0048
165.0,0.0046
170.0,0.0043
175.0,0.0036
180.0,0.0027
185.0,0.0038
190.0,0.0033
195.0,0.004
200.0,0.0043
205.0,0.0043
210.0,0.0046
215.0,0.0031
220.0,0.0045
225.0,0.004
230.0,0.0038
235.0,0.0041
240.0,0.0034
245.0,0.0033
250.0,0.0029
