depth,PAR_ADJUSTED
0.0,109.7437
5.0,68.2316
10.0,46.4948
15.0,32.5759
20.0,20.2305
25.0,17.335
30.0,9.6953
35.0,8.3675
40.0,6.1959
45.0,4.478
50.0,3.0514
55.0,2.1616
60.0,1.4904
65.0,1.0387
70.0,0.8676
75.0,0.6134
80.0,0.4167
85.0,0.2907
90.0,0.1974
95.0,0.1745
100.0,0.116
105.0,0.0908
110.0,0.0644
115.0,0.0485
120.0,0.039
125.0,0.0359
130.0,0.0269
135.0,0.0224
140.0,0.0173
145.0,0.015
150.0,0.0128
155.0,0.0106
160.0,0.0087
165.0,0.0079
170.0,0.0071
175.0,0.0067
180.0,0.0052
185.0,0.0053
190.0,0.0047
195.0,0.0045
200.0,0.0053
205.0,0.0044
210.0,0.0041
215.0,0.0034
220.0,0.0035
225.0,0.0036
230.0,0.0029
235.0,0.003
240.0,0.0025
245.0,0.0023
250.0,0.0019
