depth,PAR_ADJUSTED
0.0,606.2781
5.0,277.5957
10.0,148.0917
15.0,90.8572
20.0,55.7984
25.0,34.9095
30.0,21.8664
35.0,13.2905
40.0,7.9618
45.0,5.4444
50.0,3.5128
55.0,2.3172
60.0,1.6265
65.0,1.0249
70.0,0.7545
75.0,0.5495
80.0,0.43
85.0,0.3091
90.0,0.1897
95.0,0.1569
100.0,0.1212
105.0,0.0951
110.0,0.0756
115.0,0.0677
120.0,0.0472
125.0,0.0391
130.0,0.0342
135.0,0.0295
140.0,0.0272
145.0,0.0188
150.0,0.0196
155.0,0.0174
160.0,0.0162
165.0,0.0136
170.0,0.0122
175.0,0.01
180.0,0.0096
185.0,0.0092
190.0,0.0096
195.0,0.0107
200.0,0.0106
205.0,0.0094
210.0,0.0119
215.0,0.0086
220.0,0.0102
225.0,0.0088
230.0,0.0086
235.0,0.0073
240.0,0.0079
245.0,0.0074
250.0,0.006
