depth,PAR_ADJUSTED
0.0,107.4946
5.0,63.6182
10.0,39.9271
15.0,26.0429
20.0,15.535
25.0,12.4993
30.0,7.2352
35.0,6.3557
40.0,4.2203
45.0,2.8438
50.0,1.8329
55.0,1.417
60.0,1.0379
65.0,0.6596
70.0,0.6172
75.0,0.397
80.0,0.2678
85.0,0.1895
90.0,0.1361
95.0,0.128
100.0,0.0882
105.0,0.0704
110.0,0.0513
115.0,0.0366
120.0,0.0309
125.0,0.0311
130.0,0.0204
135.0,0.0184
140.0,0.0131
145.0,0.0122
150.0,0.0101
155.0,0.0077
160.0,0.0089
165.0,0.0078
170.0,0.0077
175.0,0.0065
180.0,0.0049
185.0,0.0061
190.0,0.0062
195.0,0.006
200.0,0.0064
205.0,0.0073
210.0,0.0061
215.0,0.0052
220.0,0.0062
225.0,0.005
230.0,0.0044
235.0,0.0046
240.0,0.0039
245.0,0.0037
250.0,0.0027
