depth,PAR_ADJUSTED
0.0,152.8591
5.0,71.6827
10.0,29.0484
15.0,14.3629
20.0,6.6684
25.0,3.86
30.0,1.8412
35.0,1.1566
40.0,0.5379
45.0,0.3134
50.0,0.1939
55.0,0.1241
60.0,0.079
65.0,0.0472
70.0,0.0335
75.0,0.0226
80.0,0.0162
85.0,0.0106
90.0,0.0072
95.0,0.0058
100.0,0.0043
105.0,0.0032
110.0,0.0027
115.0,0.0019
120.0,0.0015
125.0,0.0014
130.0,0.0011
135.0,0.0012
140.0,0.0009
145.0,0.0008
150.0,0.0007
155.0,0.0005
160.0,0.0006
165.0,0.0006
170.0,0.0006
175.0,0.0005
180.0,0.0004
185.0,0.0006
190.0,0.0005
195.0,0.0008
200.0,0.0008
205.0,0.0007
210.0,0.001
215.0,0.0007
220.0,0.001
225.0,0.0009
230.0,0.001
235.0,0.0011
240.0,0.0011
245.0,0.0011
250.0,0.0012
