depth,PAR_ADJUSTED
0.0,139.2922
5.0,69.2332
10.0,39.1699
15.0,25.6064
20.0,13.8463
25.0,9.9481
30.0,6.4273
35.0,5.046
40.0,2.9885
45.0,2.0111
50.0,1.3178
55.0,0.9795
60.0,0.7375
65.0,0.4559
70.0,0.3314
75.0,0.2082
80.0,0.1296
85.0,0.075
90.0,0.0553
95.0,0.0438
100.0,0.03
105.0,0.0179
110.0,0.0126
115.0,0.0085
120.0,0.0056
125.0,0.0052
130.0,0.0036
135.0,0.0024
140.0,0.002
145.0,0.0015
150.0,0.0014
155.0,0.0011
160.0,0.0009
165.0,0.0009
170.0,0.0009
175.0,0.0008
180.0,0.0006
185.0,0.0006
190.0,0.0005
195.0,0.0008
200.0,0.001
205.0,0.0009
210.0,0.001
215.0,0.0008
220.0,0.001
225.0,0.001
230.0,0.0011
235.0,0.001
240.0,0.0011
245.0,0.0012
250.0,0.0009
