depth,PAR_ADJUSTED
0.0,485.8556
5.0,251.3863
10.0,153.3539
15.0,91.4743
20.0,52.6375
25.0,38.4906
30.0,23.454
35.0,16.8443
40.0,10.195
45.0,8.2639
50.0,5.0083
55.0,3.0063
60.0,2.4513
65.0,1.4056
70.0,0.8621
75.0,0.5909
80.0,0.3824
85.0,0.2366
90.0,0.1791
95.0,0.1275
100.0,0.086
105.0,0.075
110.0,0.0464
115.0,0.0381
120.0,0.0231
125.0,0.0222
130.0,0.0154
135.0,0.0105
140.0,0.0096
145.0,0.0076
150.0,0.0056
155.0,0.0048
160.0,0.004
165.0,0.0032
170.0,0.0025
175.0,0.0021
180.0,0.0018
185.0,0.0015
190.0,0.0016
195.0,0.0017
200.0,0.0017
205.0,0.0016
210.0,0.0017
215.0,0.0013
220.0,0.0014
225.0,0.0014
230.0,0.0015
235.0,0.001
240.0,0.0012
245.0,0.0012
250.0,0.0009
