depth,PAR_ADJUSTED
0.0,438.1815
5.0,237.5969
10.0,150.7253
15.0,90.4918
20.0,55.0221
25.0,44.563
30.0,27.6403
35.0,23.002
40.0,15.3976
45.0,13.918
50.0,8.5386
55.0,5.3442
60.0,4.7046
65.0,2.6205
70.0,1.6305
75.0,1.0849
80.0,0.7064
85.0,0.4431
90.0,0.3463
95.0,0.2495
100.0,0.1544
105.0,0.1306
110.0,0.0782
115.0,0.0666
120.0,0.0392
125.0,0.0378
130.0,0.0259
135.0,0.0168
140.0,0.0167
145.0,0.0128
150.0,0.0089
155.0,0.0076
160.0,0.0063
165.0,0.0053
170.0,0.0043
175.0,0.0034
180.0,0.0032
185.0,0.0023
190.0,0.0027
195.0,0.0029
200.0,0.0029
205.0,0.0026
210.0,0.0029
215.0,0.0022
220.0,0.0026
225.0,0.0025
230.0,0.0031
235.0,0.0019
240.0,0.002
245.0,0.002
250.0,0.0014
