depth,PAR_ADJUSTED
0.0,894.5783
5.0,434.4987
10.0,229.8552
15.0,135.8687
20.0,83.6285
25.0,50.1179
30.0,29.7039
35.0,17.4894
40.0,11.4088
45.0,6.9105
50.0,4.4062
55.0,2.6453
60.0,1.7802
65.0,1.1502
70.0,0.7281
75.0,0.4816
80.0,0.3402
85.0,0.2353
90.0,0.155
95.0,0.1189
100.0,0.0799
105.0,0.0567
110.0,0.0432
115.0,0.0375
120.0,0.0272
125.0,0.023
130.0,0.0184
135.0,0.0145
140.0,0.0134
145.0,0.0106
150.0,0.0092
155.0,0.0081
160.0,0.0071
165.0,0.0066
170.0,0.0059
175.0,0.0045
180.0,0.0042
185.0,0.0039
190.0,0.004
195.0,0.0038
200.0,0.0037
205.0,0.0033
210.0,0.0034
215.0,0.0027
220.0,0.0028
225.0,0.003
230.0,0.0027
235.0,0.0026
240.0,0.0028
245.0,0.0025
250.0,0.0026
