depth,PAR_ADJUSTED
0.0,566.7879
5.0,294.0372
10.0,186.1387
15.0,125.2439
20.0,85.2721
25.0,60.1092
30.0,44.1307
35.0,32.0381
40.0,22.6555
45.0,16.1766
50.0,11.782
55.0,9.0129
60.0,6.6788
65.0,4.9644
70.0,3.8927
75.0,3.1371
80.0,2.5517
85.0,1.9052
90.0,1.5425
95.0,1.2056
100.0,1.0392
105.0,0.8315
110.0,0.7082
115.0,0.5616
120.0,0.4622
125.0,0.3937
130.0,0.3359
135.0,0.2613
140.0,0.2523
145.0,0.197
150.0,0.1789
155.0,0.145
160.0,0.1312
165.0,0.1075
170.0,0.1
175.0,0.0723
180.0,0.0705
185.0,0.0604
190.0,0.0494
195.0,0.0435
200.0,0.0368
205.0,0.0316
210.0,0.029
215.0,0.0259
220.0,0.0232
225.0,0.0217
230.0,0.0193
235.0,0.0163
240.0,0.0192
245.0,0.0174
250.0,0.0157
