depth,PAR_ADJUSTED
0.0,204.9891
5.0,114.4211
10.0,68.6401
15.0,47.452
20.0,28.2067
25.0,22.7997
30.0,14.8927
35.0,12.6864
40.0,8.6878
45.0,7.2355
50.0,4.9093
55.0,3.4994
60.0,2.9802
65.0,1.7063
70.0,1.1612
75.0,0.7437
80.0,0.4968
85.0,0.3067
90.0,0.2167
95.0,0.1427
100.0,0.1001
105.0,0.0777
110.0,0.0422
115.0,0.033
120.0,0.0194
125.0,0.0177
130.0,0.0135
135.0,0.0094
140.0,0.0092
145.0,0.005
150.0,0.0046
155.0,0.004
160.0,0.0033
165.0,0.003
170.0,0.0029
175.0,0.0022
180.0,0.0017
185.0,0.0014
190.0,0.0015
195.0,0.0023
200.0,0.0021
205.0,0.0017
210.0,0.0016
215.0,0.0013
220.0,0.0019
225.0,0.0017
230.0,0.002
235.0,0.0013
240.0,0.0014
245.0,0.0015
250.0,0.0009
