depth,PAR_ADJUSTED
0.0,319.4712
5.0,173.8176
10.0,107.8521
15.0,74.7903
20.0,46.8698
25.0,38.0167
30.0,27.0829
35.0,19.7683
40.0,14.1576
45.0,11.8987
50.0,9.0911
55.0,5.9525
60.0,5.0975
65.0,3.3874
70.0,2.8699
75.0,1.7683
80.0,1.326
85.0,0.9668
90.0,0.6683
95.0,0.4927
100.0,0.3323
105.0,0.2923
110.0,0.2014
115.0,0.1686
120.0,0.1126
125.0,0.1058
130.0,0.0748
135.0,0.068
140.0,0.0552
145.0,0.0434
150.0,0.0365
155.0,0.0355
160.0,0.0283
165.0,0.0267
170.0,0.0176
175.0,0.0146
180.0,0.0134
185.0,0.0112
190.0,0.0119
195.0,0.0109
200.0,0.0103
205.0,0.0089
210.0,0.0073
215.0,0.0058
220.0,0.0064
225.0,0.006
230.0,0.0055
235.0,0.0041
240.0,0.0038
245.0,0.0043
250.0,0.0027
