depth,PAR_ADJUSTED
0.0,1076.1888
5.0,544.1403
10.0,325.2071
15.0,199.719
20.0,133.2564
25.0,84.7527
30.0,55.3313
35.0,35.0065
40.0,24.3426
45.0,16.2058
50.0,11.0072
55.0,6.8835
60.0,4.817
65.0,3.1372
70.0,2.2877
75.0,1.5264
80.0,1.117
85.0,0.8193
90.0,0.5416
95.0,0.4296
100.0,0.3105
105.0,0.2326
110.0,0.1896
115.0,0.1598
120.0,0.1271
125.0,0.1036
130.0,0.0894
135.0,0.0682
140.0,0.063
145.0,0.053
150.0,0.0492
155.0,0.0409
160.0,0.038
165.0,0.0342
170.0,0.0287
175.0,0.023
180.0,0.0219
185.0,0.0189
190.0,0.0181
195.0,0.0167
200.0,0.0144
205.0,0.0122
210.0,0.0132
215.0,0.0099
220.0,0.01
225.0,0.0098
230.0,0.0084
235.0,0.0076
240.0,0.0083
245.0,0.0072
250.0,0.007
