depth,PAR_ADJUSTED
0.0,80.5639
5.0,45.8253
10.0,27.6284
15.0,18.2537
20.0,11.7594
25.0,8.2774
30.0,5.704
35.0,3.9529
40.0,2.7093
45.0,1.9002
50.0,1.3964
55.0,0.9884
60.0,0.7422
65.0,0.5886
70.0,0.4539
75.0,0.375
80.0,0.2906
85.0,0.2235
90.0,0.163
95.0,0.1378
100.0,0.1084
105.0,0.0931
110.0,0.0688
115.0,0.0572
120.0,0.0495
125.0,0.0457
130.0,0.0367
135.0,0.0324
140.0,0.0269
145.0,0.0235
150.0,0.0217
155.0,0.0198
160.0,0.019
165.0,0.0195
170.0,0.0157
175.0,0.0163
180.0,0.012
185.0,0.0139
190.0,0.013
195.0,0.0137
200.0,0.0142
205.0,0.012
210.0,0.0117
215.0,0.011
220.0,0.0112
225.0,0.0105
230.0,0.0097
235.0,0.0105
240.0,0.0105
245.0,0.0104
250.0,0.009
