depth,PAR_ADJUSTED
0.0,134.8823
5.0,71.991
10.0,34.6109
15.0,20.407
20.0,10.3197
25.0,7.0424
30.0,3.9936
35.0,2.8298
40.0,1.4346
45.0,0.8953
50.0,0.6025
55.0,0.3768
60.0,0.2504
65.0,0.1444
70.0,0.1139
75.0,0.0688
80.0,0.0474
85.0,0.0322
90.0,0.0227
95.0,0.0194
100.0,0.0133
105.0,0.0101
110.0,0.0077
115.0,0.0055
120.0,0.0046
125.0,0.0045
130.0,0.0033
135.0,0.0032
140.0,0.0025
145.0,0.0021
150.0,0.0019
155.0,0.0016
160.0,0.0018
165.0,0.0016
170.0,0.0016
175.0,0.0013
180.0,0.0011
185.0,0.0014
190.0,0.0015
195.0,0.002
200.0,0.0021
205.0,0.0025
210.0,0.0025
215.0,0.0019
220.0,0.0027
225.0,0.0027
230.0,0.0026
235.0,0.0026
240.0,0.0024
245.0,0.0026
250.0,0.0019
