depth,PAR_ADJUSTED
0.0,175.099
5.0,89.1308
10.0,38.6187
15.0,21.3639
20.0,10.3917
25.0,6.9409
30.0,3.6271
35.0,2.2819
40.0,1.2345
45.0,0.6781
50.0,0.3963
55.0,0.2666
60.0,0.1783
65.0,0.0875
70.0,0.0852
75.0,0.0507
80.0,0.0366
85.0,0.0255
90.0,0.0185
95.0,0.0166
100.0,0.014
105.0,0.0114
110.0,0.0063
115.0,0.0043
120.0,0.0028
125.0,0.0039
130.0,0.0027
135.0,0.0019
140.0,0.0019
145.0,0.0012
150.0,0.0012
155.0,0.0011
160.0,0.0011
165.0,0.001
170.0,0.0008
175.0,0.0007
180.0,0.0006
185.0,0.0006
190.0,0.0007
195.0,0.001
200.0,0.001
205.0,0.001
210.0,0.0011
215.0,0.0008
220.0,0.0011
225.0,0.0011
230.0,0.0012
235.0,0.0011
240.0,0.001
245.0,0.001
250.0,0.0007
