depth,PAR_ADJUSTED
0.0,152.4576
5.0,77.4664
10.0,43.0996
15.0,27.3719
20.0,16.9454
25.0,11.3362
30.0,7.4636
35.0,4.9577
40.0,3.3867
45.0,2.2889
50.0,1.6627
55.0,1.1236
60.0,0.8514
65.0,0.5254
70.0,0.4164
75.0,0.2976
80.0,0.2386
85.0,0.1635
90.0,0.1138
95.0,0.0864
100.0,0.0679
105.0,0.0497
110.0,0.0377
115.0,0.028
120.0,0.0182
125.0,0.0161
130.0,0.0126
135.0,0.0101
140.0,0.0073
145.0,0.0051
150.0,0.0053
155.0,0.0037
160.0,0.0037
165.0,0.0033
170.0,0.003
175.0,0.0025
180.0,0.0022
185.0,0.0021
190.0,0.002
195.0,0.0021
200.0,0.0025
205.0,0.0021
210.0,0.0023
215.0,0.0018
220.0,0.0021
225.0,0.0022
230.0,0.002
235.0,0.0023
240.0,0.0021
245.0,0.0022
250.0,0.0023
