depth,PAR_ADJUSTED
0.0,240.0969
5.0,116.0793
10.0,59.1463
15.0,38.7992
20.0,21.3927
25.0,14.2367
30.0,9.0645
35.0,5.8623
40.0,3.6431
45.0,2.3242
50.0,1.6507
55.0,1.1291
60.0,0.7802
65.0,0.5045
70.0,0.3979
75.0,0.2652
80.0,0.1844
85.0,0.1316
90.0,0.0873
95.0,0.0676
100.0,0.0465
105.0,0.0332
110.0,0.0235
115.0,0.0195
120.0,0.0124
125.0,0.0117
130.0,0.009
135.0,0.0074
140.0,0.0061
145.0,0.0049
150.0,0.0042
155.0,0.0034
160.0,0.0033
165.0,0.0034
170.0,0.0027
175.0,0.0022
180.0,0.002
185.0,0.0019
190.0,0.0021
195.0,0.002
200.0,0.0024
205.0,0.0023
210.0,0.0022
215.0,0.0017
220.0,0.002
225.0,0.0019
230.0,0.0019
235.0,0.0019
240.0,0.0018
245.0,0.0019
250.0,0.0017
